start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1761129720,1761129780,2025-10-22T10:42:00+00:00,2025-10-22T10:43:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,12400.0,9594.0,0.0,12400.0,12400.0,9594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761129780,1761129840,2025-10-22T10:43:00+00:00,2025-10-22T10:44:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,6200.0,5426.0,0.0,6200.0,6200.0,5426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761129840,1761129900,2025-10-22T10:44:00+00:00,2025-10-22T10:45:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,6084.0,2009.0,0.0,6084.0,6084.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761129840,1761129900,2025-10-22T10:44:00+00:00,2025-10-22T10:45:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,12528.0,5333.0,0.0,12528.0,12528.0,5333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761129900,1761129960,2025-10-22T10:45:00+00:00,2025-10-22T10:46:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,12639.0,8573.0,0.0,12639.0,12639.0,8573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761129960,1761130020,2025-10-22T10:46:00+00:00,2025-10-22T10:47:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,6140.0,2073.0,0.0,6140.0,6140.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761129960,1761130020,2025-10-22T10:46:00+00:00,2025-10-22T10:47:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,12456.0,9039.0,0.0,12456.0,12456.0,9039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130020,1761130080,2025-10-22T10:47:00+00:00,2025-10-22T10:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1761130080,1761130140,2025-10-22T10:48:00+00:00,2025-10-22T10:49:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,6672.0,4456.0,0.0,6672.0,6672.0,4456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130140,1761130200,2025-10-22T10:49:00+00:00,2025-10-22T10:50:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,19912.0,10669.0,0.0,19912.0,19912.0,10669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130200,1761130260,2025-10-22T10:50:00+00:00,2025-10-22T10:51:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,6088.0,5852.0,0.0,6088.0,6088.0,5852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130200,1761130260,2025-10-22T10:50:00+00:00,2025-10-22T10:51:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,6650.0,4443.0,0.0,6650.0,6650.0,4443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130260,1761130320,2025-10-22T10:51:00+00:00,2025-10-22T10:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1761130320,1761130380,2025-10-22T10:52:00+00:00,2025-10-22T10:53:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,6698.0,3771.0,0.0,6698.0,6698.0,3771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130380,1761130440,2025-10-22T10:53:00+00:00,2025-10-22T10:54:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,13894.0,9671.0,1024.0,12870.0,12870.0,9671.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130440,1761130500,2025-10-22T10:54:00+00:00,2025-10-22T10:55:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,6248.0,2649.0,0.0,6248.0,6248.0,2649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130440,1761130500,2025-10-22T10:54:00+00:00,2025-10-22T10:55:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,13894.0,7346.0,7936.0,5958.0,5958.0,7346.0,7936.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130500,1761130560,2025-10-22T10:55:00+00:00,2025-10-22T10:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1761130560,1761130620,2025-10-22T10:56:00+00:00,2025-10-22T10:57:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,14162.0,5031.0,3968.0,10194.0,10194.0,5031.0,3968.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130620,1761130680,2025-10-22T10:57:00+00:00,2025-10-22T10:58:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,14119.0,9044.0,5376.0,8743.0,8743.0,9044.0,5376.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130680,1761130740,2025-10-22T10:58:00+00:00,2025-10-22T10:59:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,5682.0,2852.0,0.0,5682.0,5682.0,2852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130680,1761130740,2025-10-22T10:58:00+00:00,2025-10-22T10:59:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7040.0,5243.0,0.0,7040.0,7040.0,5243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130740,1761130800,2025-10-22T10:59:00+00:00,2025-10-22T11:00:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7494.0,1363.0,1024.0,6470.0,6470.0,1363.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130740,1761130800,2025-10-22T10:59:00+00:00,2025-10-22T11:00:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,6385.0,2500.0,0.0,6385.0,6385.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130800,1761130860,2025-10-22T11:00:00+00:00,2025-10-22T11:01:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,6506.0,3742.0,5376.0,1130.0,1130.0,3742.0,5376.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130860,1761130920,2025-10-22T11:01:00+00:00,2025-10-22T11:02:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7551.0,6190.0,6016.0,1535.0,1535.0,6190.0,6016.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130920,1761130980,2025-10-22T11:02:00+00:00,2025-10-22T11:03:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8536.0,7554.0,0.0,8536.0,8536.0,7554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761130980,1761131040,2025-10-22T11:03:00+00:00,2025-10-22T11:04:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,16194.0,5498.0,0.0,16194.0,16194.0,5498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131040,1761131100,2025-10-22T11:04:00+00:00,2025-10-22T11:05:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,7096.0,5199.0,0.0,7096.0,7096.0,5199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131040,1761131100,2025-10-22T11:04:00+00:00,2025-10-22T11:05:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8645.0,7075.0,0.0,8645.0,8645.0,7075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131100,1761131160,2025-10-22T11:05:00+00:00,2025-10-22T11:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1761131160,1761131220,2025-10-22T11:06:00+00:00,2025-10-22T11:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1761131220,1761131280,2025-10-22T11:07:00+00:00,2025-10-22T11:08:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,16739.0,7115.0,0.0,16739.0,16739.0,7115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131280,1761131340,2025-10-22T11:08:00+00:00,2025-10-22T11:09:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8925.0,5627.0,1792.0,7133.0,7133.0,5627.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131340,1761131400,2025-10-22T11:09:00+00:00,2025-10-22T11:10:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,7141.0,2829.0,0.0,7141.0,7141.0,2829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131340,1761131400,2025-10-22T11:09:00+00:00,2025-10-22T11:10:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,18049.0,3333.0,1792.0,16257.0,16257.0,3333.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131400,1761131460,2025-10-22T11:10:00+00:00,2025-10-22T11:11:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,9337.0,2709.0,0.0,9337.0,9337.0,2709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131460,1761131520,2025-10-22T11:11:00+00:00,2025-10-22T11:12:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8500.0,7381.0,1920.0,6580.0,6580.0,7381.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131520,1761131580,2025-10-22T11:12:00+00:00,2025-10-22T11:13:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8500.0,5169.0,8448.0,52.0,52.0,5169.0,8448.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131580,1761131640,2025-10-22T11:13:00+00:00,2025-10-22T11:14:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8917.0,5298.0,0.0,8917.0,8917.0,5298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131580,1761131640,2025-10-22T11:13:00+00:00,2025-10-22T11:14:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,15233.0,4400.0,0.0,15233.0,15233.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131640,1761131700,2025-10-22T11:14:00+00:00,2025-10-22T11:15:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,7584.0,1529.0,0.0,7584.0,7584.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131700,1761131760,2025-10-22T11:15:00+00:00,2025-10-22T11:16:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8571.0,6979.0,0.0,8571.0,8571.0,6979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131700,1761131760,2025-10-22T11:15:00+00:00,2025-10-22T11:16:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,15484.0,2861.0,0.0,15484.0,15484.0,2861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131760,1761131820,2025-10-22T11:16:00+00:00,2025-10-22T11:17:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,16618.0,1658.0,8448.0,8170.0,8170.0,1658.0,8448.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131760,1761131820,2025-10-22T11:16:00+00:00,2025-10-22T11:17:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,7731.0,2753.0,0.0,7731.0,7731.0,2753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131820,1761131880,2025-10-22T11:17:00+00:00,2025-10-22T11:18:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8790.0,4448.0,2304.0,6486.0,6486.0,4448.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131880,1761131940,2025-10-22T11:18:00+00:00,2025-10-22T11:19:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,7613.0,2913.0,1792.0,5821.0,5821.0,2913.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131880,1761131940,2025-10-22T11:18:00+00:00,2025-10-22T11:19:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8181.0,1490.0,0.0,8181.0,8181.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131880,1761131940,2025-10-22T11:18:00+00:00,2025-10-22T11:19:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8568.0,1717.0,1792.0,6776.0,6776.0,1717.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761131940,1761132000,2025-10-22T11:19:00+00:00,2025-10-22T11:20:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,26606.0,6758.0,19712.0,6894.0,6894.0,6758.0,19712.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132000,1761132060,2025-10-22T11:20:00+00:00,2025-10-22T11:21:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8563.0,6004.0,6656.0,1907.0,1907.0,6004.0,6656.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132060,1761132120,2025-10-22T11:21:00+00:00,2025-10-22T11:22:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8198.0,4029.0,0.0,8198.0,8198.0,4029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132060,1761132120,2025-10-22T11:21:00+00:00,2025-10-22T11:22:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,10325.0,945.0,6528.0,3797.0,3797.0,945.0,6528.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132120,1761132180,2025-10-22T11:22:00+00:00,2025-10-22T11:23:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8906.0,2966.0,6656.0,2250.0,2250.0,2966.0,6656.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132180,1761132240,2025-10-22T11:23:00+00:00,2025-10-22T11:24:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,16196.0,8297.0,2560.0,13636.0,13636.0,8297.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132240,1761132300,2025-10-22T11:24:00+00:00,2025-10-22T11:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1761132300,1761132360,2025-10-22T11:25:00+00:00,2025-10-22T11:26:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,8682.0,5761.0,0.0,8682.0,8682.0,5761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132300,1761132360,2025-10-22T11:25:00+00:00,2025-10-22T11:26:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,7818.0,1919.0,0.0,7818.0,7818.0,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132300,1761132360,2025-10-22T11:25:00+00:00,2025-10-22T11:26:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8593.0,9087.0,6656.0,1937.0,1937.0,9087.0,6656.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132360,1761132420,2025-10-22T11:26:00+00:00,2025-10-22T11:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1761132420,1761132480,2025-10-22T11:27:00+00:00,2025-10-22T11:28:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,16467.0,7056.0,9728.0,6739.0,6739.0,7056.0,9728.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132480,1761132540,2025-10-22T11:28:00+00:00,2025-10-22T11:29:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8692.0,5319.0,1280.0,7412.0,7412.0,5319.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132480,1761132540,2025-10-22T11:28:00+00:00,2025-10-22T11:29:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,7665.0,3845.0,0.0,7665.0,7665.0,3845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132540,1761132600,2025-10-22T11:29:00+00:00,2025-10-22T11:30:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7915.0,9708.0,6400.0,1515.0,1515.0,9708.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132600,1761132660,2025-10-22T11:30:00+00:00,2025-10-22T11:31:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8655.0,7346.0,1280.0,7375.0,7375.0,7346.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132660,1761132720,2025-10-22T11:31:00+00:00,2025-10-22T11:32:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8355.0,6048.0,1280.0,7075.0,7075.0,6048.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132720,1761132780,2025-10-22T11:32:00+00:00,2025-10-22T11:33:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,17736.0,10057.0,8192.0,9544.0,9544.0,10057.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132780,1761132840,2025-10-22T11:33:00+00:00,2025-10-22T11:34:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8230.0,3463.0,0.0,8230.0,8230.0,3463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132840,1761132900,2025-10-22T11:34:00+00:00,2025-10-22T11:35:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8618.0,2434.0,0.0,8618.0,8618.0,2434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132900,1761132960,2025-10-22T11:35:00+00:00,2025-10-22T11:36:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,default,8349.0,2432.0,0.0,8349.0,8349.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132960,1761133020,2025-10-22T11:36:00+00:00,2025-10-22T11:37:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,8763.0,2546.0,1280.0,7483.0,7483.0,2546.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761132960,1761133020,2025-10-22T11:36:00+00:00,2025-10-22T11:37:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,27433.0,3803.0,10240.0,17193.0,17193.0,3803.0,10240.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133020,1761133080,2025-10-22T11:37:00+00:00,2025-10-22T11:38:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,9890.0,1564.0,9856.0,34.0,34.0,1564.0,9856.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133020,1761133080,2025-10-22T11:37:00+00:00,2025-10-22T11:38:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,9311.0,2515.0,0.0,9311.0,9311.0,2515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133080,1761133140,2025-10-22T11:38:00+00:00,2025-10-22T11:39:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,10483.0,1377.0,1280.0,9203.0,9203.0,1377.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133080,1761133140,2025-10-22T11:38:00+00:00,2025-10-22T11:39:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,10489.0,2529.0,4480.0,6009.0,6009.0,2529.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133080,1761133140,2025-10-22T11:38:00+00:00,2025-10-22T11:39:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,8214.0,1593.0,0.0,8214.0,8214.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133140,1761133200,2025-10-22T11:39:00+00:00,2025-10-22T11:40:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,7841.0,3140.0,0.0,7841.0,7841.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133200,1761133260,2025-10-22T11:40:00+00:00,2025-10-22T11:41:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,7964.0,2049.0,4480.0,3484.0,3484.0,2049.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133200,1761133260,2025-10-22T11:40:00+00:00,2025-10-22T11:41:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8990.0,617.0,7552.0,1438.0,1438.0,617.0,7552.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133200,1761133260,2025-10-22T11:40:00+00:00,2025-10-22T11:41:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,16314.0,3017.0,0.0,16314.0,16314.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133260,1761133320,2025-10-22T11:41:00+00:00,2025-10-22T11:42:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8413.0,903.0,0.0,8413.0,8413.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133260,1761133320,2025-10-22T11:41:00+00:00,2025-10-22T11:42:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8124.0,1333.0,4480.0,3644.0,3644.0,1333.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133260,1761133320,2025-10-22T11:41:00+00:00,2025-10-22T11:42:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,8308.0,1599.0,0.0,8308.0,8308.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133320,1761133380,2025-10-22T11:42:00+00:00,2025-10-22T11:43:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8546.0,766.0,0.0,8546.0,8546.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133320,1761133380,2025-10-22T11:42:00+00:00,2025-10-22T11:43:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,16562.0,2055.0,0.0,16562.0,16562.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133380,1761133440,2025-10-22T11:43:00+00:00,2025-10-22T11:44:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,default,8524.0,646.0,0.0,8524.0,8524.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133380,1761133440,2025-10-22T11:43:00+00:00,2025-10-22T11:44:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,16536.0,2958.0,0.0,16536.0,16536.0,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133440,1761133500,2025-10-22T11:44:00+00:00,2025-10-22T11:45:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,26631.0,6093.0,17792.0,8839.0,8839.0,6093.0,17792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761133500,1761133560,2025-10-22T11:45:00+00:00,2025-10-22T11:46:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,8896.0,3005.0,7680.0,1216.0,1216.0,3005.0,7680.0,0.0,0.0,0.0,0.0,0.0,0.0
